Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured
1639413,"March 13, 2020",Illinois,Rockford,4104 Auburn St,0,4
1640278,"March 13, 2020",Louisiana,New Orleans (Algiers),Wagner St and Hero Blvd,0,5
1637520,"March 10, 2020",Pennsylvania,Chester,200 block of Broomall Street,2,2
1636471,"March 8, 2020",Illinois,South Holland,I-94 and E 162nd St,0,4
1635796,"March 8, 2020",Maryland,Rosedale,6247 Kenwood Ave,1,5
1636564,"March 8, 2020",California,Ceres,3600 block of Spruce Ave,1,3
1635750,"March 7, 2020",Ohio,Cleveland,3804 E 93rd St,1,18
1635570,"March 7, 2020",New Mexico,Albuquerque,1700 block of Rayo Del Sol Dr SW,0,4
1635411,"March 7, 2020",Illinois,Chicago,900 block of E 79th St,0,7
1635118,"March 6, 2020",District of Columbia,Washington,6219 Dix St NE,0,6
1634128,"March 4, 2020",California,Tulare,111 W Tulare Ave,1,5
1631040,"February 29, 2020",Missouri,Kansas City,510 Westport Rd,1,4
1631831,"February 29, 2020",Colorado,Brighton,Starr Ln and County Rd 2,0,5
1629488,"February 26, 2020",Wisconsin,Milwaukee,3939 W Highland Blvd,6,0
1629042,"February 25, 2020",Illinois,Chicago,1238 E 79th St,1,4
1627335,"February 23, 2020",North Carolina,Clarkton,71 Tina Ln,3,1
1627713,"February 23, 2020",Texas,Houston,8712 Airline Dr,0,7
1625553,"February 20, 2020",Idaho,Caldwell,4321 S 10th Ave,2,3
1625787,"February 20, 2020",North Carolina,Greensboro,Martin Luther King Jr Ave and Randolph Dr,0,4
1623696,"February 17, 2020",Mississippi,Port Gibson,8027 Hwy 61,2,2
1622406,"February 16, 2020",Connecticut,Hartford,451 Franklin Ave,1,5
1622962,"February 16, 2020",Florida,Pensacola,517 W Gadsden St,1,4
1622340,"February 15, 2020",Louisiana,New Orleans,Dryades St and 2nd St,0,4
1622233,"February 15, 2020",Tennessee,Memphis,2800 block of Riverport Rd,0,7
1621821,"February 14, 2020",Illinois,Chicago,6500 block of S King Dr,0,6
1619064,"February 10, 2020",Delaware,Dover,200 block of W Reed St,1,4
1616964,"February 8, 2020",Texas,Houston,1000 block of Calvin St,1,3
1615155,"February 5, 2020",Indiana,Indianapolis,4100 block of Shady Oak Dr,4,0
1613020,"February 3, 2020",Maine,Machias,323 Kennebec Rd,3,1
1612716,"February 3, 2020",California,Lebec,8968 Grapevine Rd,1,5
1612597,"February 1, 2020",Mississippi,Philadelphia,257 W Beacon St,0,4
1611563,"January 31, 2020",California,Delano,Hiett Ave and County Line Rd,1,4
1610782,"January 31, 2020",Louisiana,Shreveport,2000 Grimmett Dr,0,4
1611037,"January 31, 2020",Florida,Boynton Beach,200 block of NE 1st Ct,1,3
1610240,"January 30, 2020",California,Merced,100 block of W 18th St,0,4
1606554,"January 27, 2020",Connecticut,Bridgeport,172 Golden Hill St,0,4
1605948,"January 26, 2020",Missouri,Cape Girardeau,631 S Sprigg St,0,5
1605798,"January 26, 2020",New York,Newburgh,1571 NY-300,3,1
1605770,"January 26, 2020",North Carolina,Salisbury,1935 Jake Alexander Blvd,0,6
1605752,"January 26, 2020",South Carolina,Hartsville,115 W Camden Ave,3,3
1606476,"January 24, 2020",North Carolina,Vanceboro,107 Kinshaw Ct,5,0
1603241,"January 22, 2020",Washington,Seattle,1530 3rd Ave,1,7
1600787,"January 19, 2020",Missouri,Kansas City,4802 Noland Rd,2,15
1600221,"January 19, 2020",Tennessee,Memphis,6761 Winchester Rd,1,4
1600522,"January 19, 2020",Texas,San Antonio,1011 Avenue B,2,5
1600350,"January 18, 2020",Texas,South Houston,700 block of Virginia St,2,2
1599331,"January 17, 2020",Utah,Grantsville,93 Eastmoor Dr,4,1
1598447,"January 16, 2020",Illinois,Chicago,234 N Pulaski Rd,0,5
1594173,"January 11, 2020",Colorado,Aurora,17158 E Adriatic Place,0,5
1592655,"January 8, 2020",Mississippi,Bay Saint Louis,10 Bay Park Way,2,2
1588919,"January 5, 2020",Georgia,Atlanta,1008 Brady Ave NW,0,4
1588308,"January 4, 2020",Florida,Ocala,800 block of NW 6th Ter,1,3
1586839,"January 2, 2020",New York,Brooklyn,6120 3rd Ave,0,4
1585746,"January 1, 2020",Ohio,Cleveland,1437 St Clair Ave NE,0,4
1585394,"January 1, 2020",West Virginia,Huntington,1113 4th Ave,0,7
1585894,"January 1, 2020",Missouri,Saint Louis,3000 block of S Jefferson Ave,3,2
1582816,"December 29, 2019",Illinois,Danville,1803 block of Westview Ave,0,5
1582197,"December 29, 2019",New York,Buffalo,50 block of Henrietta Ave,1,3
1583444,"December 29, 2019",California,Ceres,800 block of Allacante Dr,0,5
1581590,"December 27, 2019",California,Modesto,1900 block of Vernon Ave,1,3
1581103,"December 27, 2019",Texas,Houston,500 block of Smart St,2,7
1581476,"December 27, 2019",Georgia,Kennesaw,1575 Ridenour Pkwy NW,0,4
1580308,"December 26, 2019",Florida,Saint Petersburg,4300 6th St S,0,5
1579889,"December 25, 2019",California,Oakland,2100 block of 34th Ave,0,4
1579970,"December 25, 2019",Iowa,Coralville,954 Boston Way,1,3
1579856,"December 25, 2019",Virginia,Richmond,1800 E Main St,1,3
1579266,"December 24, 2019",Louisiana,New Orleans,6400 block of General Meyer Ave,0,4
1594317,"December 24, 2019",Illinois,Joliet,1200 block of Cutter Ave,0,5
1579220,"December 24, 2019",North Carolina,High Point,1226 Montlieu Ave,0,6
1577577,"December 22, 2019",Maryland,Baltimore,225 Park Ave,0,7
1577688,"December 22, 2019",Minnesota,Minneapolis (Spring Lake Park),8407 Plaza Blvd NE,1,7
1577518,"December 22, 2019",Illinois,Chicago,5700 block of S May St,0,13
1578711,"December 21, 2019",Louisiana,Edgard,2555 LA-18,0,4
1577046,"December 20, 2019",Mississippi,Waynesboro,Turner St,1,6
1577438,"December 20, 2019",Alabama,Tuskegee,2900 block of Davison St,2,2
1575175,"December 18, 2019",Texas,San Antonio,2418 SW Military Dr,0,4
1573754,"December 17, 2019",Montana,Great Falls,1701 10th Ave S,4,1
1572275,"December 15, 2019",Georgia,Columbus,600 block of 32nd St,1,4
1573471,"December 14, 2019",California,Ivanhoe,15700 block of Paradise Ave,0,4
1571348,"December 12, 2019",Missouri,Saint Louis (Moline Acres),9900 block of Lewis and Clark Blvd,1,3
1568230,"December 10, 2019",New Jersey,Jersey City,223 Martin Luther King Dr,6,3
1567932,"December 8, 2019",Texas,Desoto,200 block of W Wintergreen Rd,2,3
1567231,"December 8, 2019",Louisiana,New Orleans,3801 Washington Ave,1,4
1565216,"December 6, 2019",Florida,Pensacola,280 Taylor Rd,4,8
1564524,"December 4, 2019",Alabama,Montgomery,500 Eastdale Rd S,2,2
1562043,"December 1, 2019",Louisiana,Cotton Valley,116 Hawthorne Loop,2,3
1561966,"December 1, 2019",Louisiana,New Orleans,2000 block of N Dorgenois St,2,2
1561813,"December 1, 2019",Illinois,Aurora,700 block of S 5th St,1,4
1562685,"December 1, 2019",Michigan,Kalamazoo,6300 block of Proctor St,1,3
1561734,"December 1, 2019",Louisiana,New Orleans,700 block of Canal St,0,12
1561398,"November 30, 2019",Arkansas,Hensley,6500 block of E Sardis Rd,0,5
1560645,"November 29, 2019",Texas,Amarillo,2650 Dumas Dr,0,7
1559257,"November 27, 2019",New York,Bronx,E 153rd St and Courtlandt Ave,0,5
1558067,"November 25, 2019",Florida,Brownsville,NW 29th Ave and 44th St,2,2
1557006,"November 24, 2019",Alabama,Birmingham,7 15th St W,1,4
1556633,"November 24, 2019",California,Los Angeles,100 block of E 11th St,0,6
1556984,"November 24, 2019",Louisiana,Cottonport,3846 LA-29,2,2
1555879,"November 23, 2019",California,Los Angeles,833 S Spring St,0,4
1556002,"November 23, 2019",Louisiana,Tallulah,Depot St,1,6
1555135,"November 21, 2019",California,Long Beach,1100 block of 10th St,0,5
1554807,"November 21, 2019",Washington,Everett,120 West Casino Rd,0,4
1554446,"November 20, 2019",California,Richmond,20th St and Roosevelt Ave,0,4
1552068,"November 18, 2019",New Jersey,Newark,139 S 8th St,1,4
1551531,"November 17, 2019",California,Fresno,5361 E Lamona Ave,4,6
1551162,"November 17, 2019",Ohio,Cleveland,7100 block of Lawn Ave,0,4
1550546,"November 16, 2019",California,San Diego,2152 Flintridge Dr,6,0
1548689,"November 14, 2019",California,Santa Clarita,21900 Centurion Way,3,3
1547021,"November 11, 2019",Florida,Belle Glade,SW 7th St,0,4
1546102,"November 10, 2019",Missouri,Kansas City,4704 Independence Ave,0,4
1546038,"November 10, 2019",Tennessee,Memphis,2080 E. Brooks Rd,1,4
1546155,"November 10, 2019",Arkansas,Little Rock,3000 block of W 12th St,0,4
1545955,"November 9, 2019",Michigan,Detroit,3800 block of E McNichols Rd,0,4
1546508,"November 9, 2019",Georgia,Vidalia,Wiggins St,0,4
1545027,"November 8, 2019",North Carolina,Raleigh,503 Bragg St,1,3
1543835,"November 7, 2019",Georgia,Conyers,1800 block of Green St,2,3
1541774,"November 4, 2019",Texas,Houston,5000 block of Northridge Dr,1,4
1540863,"November 3, 2019",Ohio,Toledo,600 block of Magnolia St,0,4
1540841,"November 3, 2019",Texas,Nacogdoches,Sandyland Cir and CR 823,1,3
1540280,"November 2, 2019",Louisiana,Baton Rouge,137 Taylor St,0,4
1540240,"November 2, 2019",Michigan,Detroit,7000 block of E. Kirby,1,4
1539572,"November 1, 2019",Arizona,Tolleson,2434 S 86th Ln,0,5
1539557,"November 1, 2019",Texas,San Angelo,1616 S Chadbourne St,0,4
1539347,"October 31, 2019",California,Orinda,114 Lucille Way,5,3
1537992,"October 30, 2019",Pennsylvania,Philadelphia,5026 Walton Ave,4,0
1537044,"October 29, 2019",Maryland,Baltimore,4700 block of Liberty Heights Ave,1,3
1537672,"October 29, 2019",California,Long Beach,2709 E 7th St,3,9
1536787,"October 28, 2019",Maryland,Baltimore,4160 Pimlico Rd,1,3
1536706,"October 27, 2019",Michigan,Detroit,East Outer Dr and Helen St,0,4
1535629,"October 27, 2019",Michigan,Lansing,Balfour Dr and W Miller Rd,1,4
1535478,"October 26, 2019",Texas,Greenville,2275 US-380,2,6
1534704,"October 24, 2019",Oklahoma,Oklahoma City,1900 block of NW 12th St,2,2
1533166,"October 22, 2019",Oklahoma,Oklahoma City (Midwest City),7020 E Green Ave,1,3
1531326,"October 21, 2019",South Carolina,Sumter,29 Wesmark Blvd,0,4
1530965,"October 20, 2019",Texas,Port Arthur,1100 block of Vicksburg Ave,1,3
1530407,"October 19, 2019",Pennsylvania,Duquesne,600 block of Priscilla Ave,0,4
1530276,"October 19, 2019",Texas,El Paso,3812 Truman Ave,1,4
1527528,"October 15, 2019",Ohio,Columbus,1600 block of Manchester Ave,0,4
1525999,"October 13, 2019",Pennsylvania,Philadelphia,W Clearfield St and N 8th St,0,6
1526952,"October 13, 2019",Ohio,Akron,Main St,0,4
1525062,"October 12, 2019",New York,Brooklyn,75 Utica Ave,4,3
1525476,"October 12, 2019",Illinois,Chicago,6733 W Irving Park Rd,5,0
1525408,"October 12, 2019",Pennsylvania,Philadelphia,700 block of W Russell St,1,3
1525628,"October 12, 2019",Maryland,Baltimore,800 block of W Lexington St,1,3
1525265,"October 12, 2019",Michigan,Eastpointe,15163 E 10 Mile Rd,1,5
1523606,"October 10, 2019",Florida,Tampa,5410 N Falkenburg Rd,2,2
1524264,"October 10, 2019",Pennsylvania,Philadelphia,900 block of S 5th St,0,5
1522979,"October 9, 2019",Massachusetts,Lowell,149 Ennell Street,0,5
1523204,"October 9, 2019",Maryland,Baltimore,1600 block of W North Ave,1,3
1521226,"October 7, 2019",Massachusetts,Abington,135 Centre Ave,5,0
1520425,"October 6, 2019",Indiana,Evansville,1127 Chestnut St,0,5
1520499,"October 6, 2019",Colorado,Denver,7100 block of Ruth Way,0,4
1520330,"October 6, 2019",Kansas,Kansas City,1013 Central Ave,4,5
1520547,"October 5, 2019",Missouri,Saint Louis,10035 Crown Point Dr,0,5
1519090,"October 3, 2019",North Carolina,Roxboro,700 South Foushee St,1,3
1518859,"October 3, 2019",Missouri,Marshall,S Olson Ave,1,3
1517804,"October 1, 2019",Missouri,Saint Louis,Leonor K. Sullivan Blvd and Poplar St,0,4
1515312,"September 29, 2019",Illinois,Round Lake (Round Lake Park),500 block of Fairlawn Ave,1,3
1515242,"September 29, 2019",Wisconsin,Milwaukee,1500 block of N 29th St,0,4
1515128,"September 29, 2019",Florida,Jacksonville,2200 block of Clemente Dr,0,4
1517360,"September 29, 2019",Kansas,Claflin,1500 block of NE 100th Rd,0,4
1515327,"September 29, 2019",Texas,Beaumont,4100 block of Highland Ave,4,0
1511999,"September 24, 2019",Illinois,Chicago,2000 block of South Hoyne Ave,1,3
1510411,"September 23, 2019",Indiana,Gary,1600 block of Connecticut St,2,2
1509721,"September 22, 2019",Missouri,Kansas City,2111 Television Plaza,0,5
1509411,"September 21, 2019",Louisiana,New Orleans,Poland Ave and St. Claude Ave,0,4
1508804,"September 21, 2019",South Carolina,Lancaster,1399 Old Charlotte Rd,2,8
1509510,"September 21, 2019",Indiana,Indianapolis,101 W Maryland St,0,6
1512486,"September 21, 2019",Ohio,Cleveland,3616 East 144th St,4,0
1508859,"September 20, 2019",Louisiana,New Orleans,Canal Blvd and City Park Ave,1,5
1507939,"September 19, 2019",District of Columbia,Washington,1300 block of Columbia Rd NW,1,5
1507156,"September 18, 2019",Illinois,Chicago,4200 block of W Madison St,3,1
1507092,"September 18, 2019",California,Wilmington,800 block of Bayview Ave,2,2
1505354,"September 16, 2019",Wyoming,Cheyenne,3436 E 11th St,2,2
1504030,"September 14, 2019",Missouri,Saint Louis,5200 block of Tennessee Ave,1,3
1504012,"September 14, 2019",California,Oakland,38th Ave and MacArthur Blvd,1,4
1504387,"September 14, 2019",Georgia,Lagrange,1400 block of Elm St,0,4
1503207,"September 12, 2019",New Mexico,Albuquerque,1919 Ladera Dr NW,1,4
1503192,"September 12, 2019",New Mexico,Albuquerque,1028 Lura Pl SW,4,2
1501350,"September 10, 2019",Illinois,Chicago,2200 block of W Maypole Ave,0,4
1499460,"September 8, 2019",South Carolina,Sumter,1083 Broad St,2,2
1500098,"September 8, 2019",Louisiana,Alexandria,2900 block of Cypress St,1,3
1499300,"September 7, 2019",North Carolina,Whiteville,Brittany Ln,3,1
1497180,"September 4, 2019",Florida,Jacksonville,400 W 62nd St,0,4
1497702,"September 4, 2019",Louisiana,Marrero,3044 Sorbonne Dr,2,2
1494697,"September 2, 2019",North Carolina,Greensboro,5528 W Market St,2,2
1495141,"September 2, 2019",Illinois,Chicago,6200 block of S King Dr,0,4
1495192,"September 2, 2019",Alabama,Elkmont,25019 Ridge Road,5,0
1494113,"September 1, 2019",Connecticut,Hartford,80 Edgewood St,1,3
1494669,"September 1, 2019",North Carolina,Rocky Mount,521 Country Club Road,0,4
1494548,"September 1, 2019",Alabama,Valley,502 Boulevard,0,7
1493374,"September 1, 2019",Ohio,Toledo,3257 Stickney Ave,0,4
1492778,"August 31, 2019",North Carolina,Charlotte,10035 Dabney Dr,1,3
1492377,"August 31, 2019",South Carolina,Moncks Corner,336 Maplewood Rd,0,4
1492441,"August 31, 2019",Texas,Odessa,8250 TX 191,8,23
1492264,"August 31, 2019",Pennsylvania,Philadelphia,4600 block of 4th St,2,2
1493429,"August 31, 2019",Maryland,Baltimore,900 block of N Monroe St,0,4
1492297,"August 31, 2019",Maryland,Frederick,600 block of N Market St,0,4
1493038,"August 31, 2019",Illinois,Chicago,7100 block of S Paulina St,2,3
1492087,"August 30, 2019",Alabama,Mobile,1621 Virginia St,0,6
1491495,"August 30, 2019",Maryland,Baltimore,1600 block of E 29th St,1,3
1490466,"August 29, 2019",Maryland,Baltimore,2500 block of E Monument St,1,3
1487729,"August 25, 2019",New Mexico,Hobbs,1700 block of E Bond St,3,4
1487573,"August 25, 2019",Illinois,Chicago,8200 block of S Maryland Ave,1,3
1487356,"August 24, 2019",Maryland,Temple Hills (Camp Springs),6200 block of Maxwell Dr,0,7
1487224,"August 24, 2019",Massachusetts,Lynn,Warren Street,1,3
1486232,"August 23, 2019",Texas,Houston,4900 block of Southwind St,3,2
1489373,"August 23, 2019",Georgia,Dublin,200 Riverview Park Dr,0,4
1486675,"August 23, 2019",Missouri,Saint Louis,1122 Union Blvd,1,3
1485340,"August 22, 2019",South Carolina,Columbia,851 Bush River Rd,2,2
1485548,"August 22, 2019",California,Los Angeles,300 block of West Fifth St,0,4
1484335,"August 20, 2019",Georgia,Atlanta,111 James P Brawley Dr SW,0,4
1482199,"August 18, 2019",Missouri,Kansas City,770 W 47th St,0,4
1481989,"August 17, 2019",Texas,Houston,12500 block of Mylla St,0,6
1480326,"August 15, 2019",Alabama,Montgomery,847 N University Dr,2,3
1479894,"August 15, 2019",Pennsylvania,Philadelphia,1400 block of W Conlyn St,0,5
1478869,"August 14, 2019",Pennsylvania,Philadelphia,3716 N 15th St,0,6
1479395,"August 13, 2019",Washington,Tacoma,E 38th St and E Roosevelt Ave,2,3
1478480,"August 12, 2019",Mississippi,Greenwood,200 Young St,0,4
1475924,"August 11, 2019",Illinois,Chicago,3500 block of W Lake St,0,6
1475361,"August 10, 2019",Virginia,Richmond,6346 Midlothian Turnpike,0,4
1476271,"August 10, 2019",California,San Francisco,1100 Fillmore St,0,4
1475208,"August 9, 2019",Illinois,Chicago,7300 block of S Artesian Ave,0,4
1472641,"August 7, 2019",Missouri,Saint Louis,4900 block of Plover Ave,3,1
1469344,"August 5, 2019",New York,Brooklyn,216 Buffalo Ave,0,4
1527721,"August 4, 2019",Louisiana,Lake Charles,110 Pryce St,0,4
1468190,"August 4, 2019",Illinois,Chicago,1800 S Kildare Ave,1,7
1468799,"August 4, 2019",Tennessee,Memphis,443 E Shelby Dr,1,3
1468091,"August 4, 2019",Illinois,Chicago,2900 block of W Roosevelt Rd,0,7
1467828,"August 4, 2019",Ohio,Dayton,419 E 5th St,10,17
1466705,"August 3, 2019",Texas,El Paso,7101 Gateway Blvd,23,23
1467157,"August 2, 2019",Virginia,Suffolk,200 block of N Broad St,2,3
1462317,"July 30, 2019",Ohio,Columbus,1280 E Long St,0,5
1460630,"July 28, 2019",Pennsylvania,Philadelphia,2600 block of Carroll St,1,5
1460448,"July 28, 2019",California,Gilroy,7050 Miller Ave,4,17
1461352,"July 28, 2019",Wisconsin,Chippewa Falls,16964 54th Ave,5,2
1459941,"July 28, 2019",District of Columbia,Washington,637 T St NW,0,4
1460726,"July 28, 2019",Illinois,Chicago,3938 W Roosevelt Rd,0,4
1459389,"July 27, 2019",Kansas,Wichita,505 N Rock Rd,1,3
1459718,"July 27, 2019",New York,Brooklyn,1555 Linden Blvd,1,11
1459201,"July 26, 2019",Washington,Kennewick,E 10th Ave,1,3
1457165,"July 25, 2019",California,Canoga Park,21901 Roscoe Boulevard,4,2
1453327,"July 21, 2019",Illinois,Chicago,3900 block of Roosevelt Rd,0,4
1453884,"July 21, 2019",District of Columbia,Washington,2300 block of 15th St NE,0,4
1453350,"July 20, 2019",Maryland,Baltimore,2800 block of Boarman Ave,1,3
1452654,"July 20, 2019",Pennsylvania,Clairton,501 Waddell Ave,0,4
1452617,"July 20, 2019",Illinois,Chicago,2401 N Lake Shore Dr,0,7
1450767,"July 18, 2019",Illinois,Chicago,3427 W Fulton Blvd,1,3
1450124,"July 17, 2019",Texas,Lubbock,N Elder Ave and E Colgate St,1,3
1449602,"July 16, 2019",Texas,San Antonio,6989 San Pedro Ave,0,4
1448578,"July 15, 2019",Georgia,Atlanta,1572 Hardee St NE,0,4
1447456,"July 14, 2019",Illinois,Chicago,4600 block of W Erie St,0,4
1446611,"July 13, 2019",Illinois,Chicago,7900 block of S Loomis Blvd,1,4
1447057,"July 13, 2019",Pennsylvania,Philadelphia,5433 Lansdowne Ave,0,7
1445066,"July 11, 2019",Texas,Houston,5901 Royal Palms St,0,4
1441967,"July 8, 2019",District of Columbia,Washington,3900 Martin Luther King Jr Ave SW,2,2
1441565,"July 7, 2019",Michigan,Flint,Clio Rd and Myrtle St,0,6
1441613,"July 7, 2019",Missouri,Saint Louis,N Tucker Blvd and Convention Plaza,0,5
1441396,"July 7, 2019",Illinois,Chicago,5600 block of S Paulina St,0,4
1441296,"July 7, 2019",Illinois,Chicago,600 block of W 61st Pl,0,4
1441317,"July 7, 2019",New Mexico,Albuquerque,211 Gold Ave SW,0,4
1441427,"July 6, 2019",California,San Jose,3036 Quinto Way,0,4
1441721,"July 6, 2019",Missouri,Saint Louis,1921 Chambers Rd,5,0
1440510,"July 5, 2019",Massachusetts,Boston,Maple St,0,6
1440879,"July 5, 2019",Nevada,Reno,600 block of Spokane St,1,5
1439593,"July 5, 2019",Illinois,Chicago,1600 block of E 67th St,0,5
1440257,"July 5, 2019",New York,Brooklyn,Elton St and Belmont Ave,0,4
1440765,"July 4, 2019",Illinois,Rockford,1100 block of Preston St,0,4
1439737,"July 4, 2019",California,Los Angeles,1900 block of Adair St,0,4
1438971,"July 4, 2019",Illinois,Chicago,800 block of N Homan Ave,1,3
1439765,"July 4, 2019",California,Fresno,4700 block of E Hamilton Ave,1,3
1439042,"July 3, 2019",Texas,Katy,5507 Everhart Manor Ln,2,3
1438602,"July 2, 2019",Missouri,Saint Louis (Wellston),6250 Page Ave,0,4
1437094,"July 1, 2019",Maryland,Baltimore,1200 block of N Luzerne Ave,0,4
1435804,"June 30, 2019",California,Oakland,3000 block of Brookdale Ave,0,4
1436545,"June 30, 2019",California,Yucaipa,12700 block of California St,0,5
1436254,"June 30, 2019",Texas,Dallas,3535 Munger Ave,2,2
1435578,"June 30, 2019",New York,Bay Shore,Farragut Ave,0,6
1435041,"June 29, 2019",Connecticut,Hartford,Judson St and Martin St,0,4
1435297,"June 29, 2019",Louisiana,Gray,2700 block of W Park Ave,0,4
1434931,"June 29, 2019",Illinois,Chicago,2400 block of W Jackson Blvd,0,5
1435028,"June 29, 2019",Louisiana,Baton Rouge,7132 Florida Blvd,0,7
1434882,"June 28, 2019",New Jersey,Paterson,50 block of Jefferson St,0,4
1434602,"June 28, 2019",Connecticut,Hamden,937 Choate Ave,0,5
1434971,"June 28, 2019",Georgia,Atlanta,Ira St and Bass St SW,0,7
1434893,"June 28, 2019",New Jersey,Jersey City,167 Armstrong Ave,0,4
1435217,"June 28, 2019",Minnesota,Saint Paul,909 Desoto St,0,5
1432989,"June 27, 2019",Georgia,Atlanta,600 block of Parkway Dr,0,7
1432930,"June 26, 2019",Ohio,Akron,900 block of Rowe St,1,3
1433857,"June 26, 2019",Wisconsin,Milwaukee,2800 block of N 34th St,0,4
